"file","language","subject","vl","time","condition","BLLS_1","BLLS_2","BLLS_3","BLLS_4","BLLS_5","BLLS_6","BLLS_7","BLLS_8","BLLS_9","BLLS_10","BLLS_11","BLLS_12","BLLS_13","BLLS_14","BLLS_15","BLLS_16","chance1","chance2","chance3","chance4","chance5","influence1","influence2","influence3","influence4","Alltag","Kenntnis","Aktivitäten","Ausbildung","Strategie","StrategieText","Roulette","input0","input1","input2","input3","input4","input5","input6","input7","input8","input9","input10","input11","input12","input13","input14","input15","input16","input17","input18","input19","age","gender","bildung","taetigkeit","hits","GeneralLuck","PersonalLuckiness","handaufsherz","ungewoehnlich","timeChoice","timeBLLS","correct_1","correct_2","correct_3","correct_4","correct_5","correct_6","correct_7","correct_8","correct_9","correct_10","correct_11","correct_12","correct_13","correct_14","correct_15","correct_16","correct_17","correct_18","correct_19","correct_20","qbit_1","qbit_2","qbit_3","qbit_4","qbit_5","qbit_6","qbit_7","qbit_8","qbit_9","qbit_10","qbit_11","qbit_12","qbit_13","qbit_14","qbit_15","qbit_16","qbit_17","qbit_18","qbit_19","qbit_20","BF"
537,0,"t3a90cfxdjz3sywj",6,"2024-06-09T10:24:40Z","lucky",4,4,3,4,0,4,4,4,0,0,4,4,4,4,2,4,0,3,1,1,2,0,4,4,4,5,4,2,"Nein","Nein",NA,"beide sind gleich wahrscheinlich",0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,23,"male","Abgeschlossene Berufsausbildung","Berufstätig",16,3,3.833333333333333,"Ja","Ich hatte das Gefühl man will den Zwiespalt im Kopf der Menschen herausfinden oder ob Menschen glauben ob es Zufälle oder Schicksale gibt. ",1565.6,85969,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,13,78,15,34,10,44,13,35,52,25,88,25,36,31,29,33,75,66,23,33,0.3594284314670328
1637,0,"mvw8zy7bw5ks4vul",21,"2024-06-09T10:30:32Z","lucky",0,3,3,0,1,4,0,4,2,2,2,2,4,2,2,3,0,2,2,0,0,4,3,4,4,2,4,2,"Nein","Ja","Zwei mal Zahl einmal Kopf und Bauchgefühl","rot ist wahrscheinlicher",1,0,0,1,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,58,"female","Volks- oder Hauptschulabschluss","Berufstätig",13,1,3,"Ja","Afür mich stellt sich eger die Frage aus welchwr Ebene ich antworte!
Ich habe nicht aus meinem weltlichen Ich (Ego) geantwortet sondern aus meinem spirituellen Blickwi kel  ",3739.05,365431,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,98,8,62,29,15,59,89,63,53,35,51,16,53,62,34,21,80,6,32,62,0.35384561898242295
84,0,"0kbx1t29nwk6kke4",1,"2024-06-09T10:54:42Z","lucky",3,4,2,3,2,3,3,3,3,4,1,2,4,2,3,2,3,1,3,2,3,1,2,1,0,4,2,1,"Mittel/Realschulniveau","Nein",NA,"beide sind gleich wahrscheinlich",0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0,1,19,"male","Mittlere Reife","Auszubildende/r",11,3,2.166666666666667,"Ja",NA,1874.65,234983,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,55,0,70,81,20,39,70,68,56,76,49,72,21,41,79,57,78,4,53,77,0.3589053601881102
675,0,"d7ummsr4sutd1wy5",8,"2024-06-09T10:59:27Z","lucky",4,2,4,4,0,4,4,4,2,3,3,3,4,4,2,4,1,3,0,1,1,4,4,4,4,4,1,1,"Nein","Ja","Intuition ","beide sind gleich wahrscheinlich",1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,26,"female","Abgeschlossene Berufsausbildung","Schüler/in",16,3.333333333333333,3.833333333333333,"Ja","Sollte es mir? - Nein, ich habe nichts ungewöhnliches wahrgenommen ",4410.05,170884,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,57,19,23,28,0,2,31,26,35,91,40,59,81,91,23,1,30,96,25,5,0.33798565176361034
888,0,"y4ves956zrtvlrxo",12,"2024-06-09T11:07:41Z","lucky",2,3,2,3,3,3,3,2,3,3,2,1,3,2,3,2,3,1,2,4,3,3,3,1,1,5,4,1,"Nein","Ja","Wollte zuerst immer nur auf Zahl setzen, habe dann aber doch gewechselt ","beide sind gleich wahrscheinlich",0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,51,"female","Fach- oder Hochschulabschluss","Berufstätig",11,2.5,2.166666666666667,"Ja",NA,4093.8,150870,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,28,92,71,93,47,25,60,88,3,28,16,7,51,55,94,95,7,95,83,32,0.342680552267203
539,0,"bbljmv3d7oaj1oqc",6,"2024-06-09T11:09:00Z","lucky",3,3,4,4,0,4,2,4,4,0,4,3,3,4,4,4,2,2,0,4,3,0,2,0,0,1,4,2,"Gymnasialniveau","Ja","Immer aufs Gleiche","beide sind gleich wahrscheinlich",1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,20,"male","Fach- oder Hochschulreife (Abitur)","Schüler/in",10,2.666666666666667,4,"Ja",NA,1926.8,78879,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,73,8,90,99,48,99,61,53,58,91,71,45,30,17,35,81,58,79,25,63,0.3526139204269309
1418,1,"ll298hj3wkz1m0ax",19,"2024-06-09T11:11:54Z","lucky",2,4,4,1,1,4,2,3,4,3,4,2,2,3,1,4,4,0,0,2,3,1,2,0,0,4,5,2,"High school level","Yes","Doesn't matter because you always have the same 50/50 chance, but I went with always tails because I'm mathematician so I like to see the number on the tails side","both are equally probable",0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,18,"male","General qualification for university entrance","Student",11,1.833333333333333,3.666666666666667,"Yes","I forgot to click how much I like the color, I really liked that blue tone. Sorry. 
Anyway the questions about if good luck exists or doesnt exist were kinda tricky because for me it wasnt clear if you're talking about good luck that you have when you get a good result out of a single chance, or if you're talking about the concept of karma and shit like (spiritual/unmathematical) influences on chances",1768.15,217689,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,68,91,77,12,85,33,20,37,88,78,22,86,53,70,7,40,9,81,4,43,0.3576377354784131
85,0,"ctawcy1393w7po6k",1,"2024-06-09T11:16:51Z","lucky",2,2,3,2,2,4,2,2,3,1,2,2,1,1,2,2,2,3,0,2,2,1,4,1,0,3,1,1,"Nein","Nein",NA,"beide sind gleich wahrscheinlich",0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,32,"male","Abgeschlossene Berufsausbildung","Berufstätig",10,1.833333333333333,2.333333333333333,"Ja","Nein nichts",2950.35,126875,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,69,25,90,47,5,79,70,98,80,32,91,4,34,2,80,20,73,51,3,69,0.3682573542033067
889,0,"y6ndum5hu45gez2k",12,"2024-06-09T11:21:59Z","lucky",0,4,4,0,0,4,0,3,4,0,0,2,4,4,1,3,3,2,0,2,3,1,2,0,0,2,5,1,"Gymnasialniveau","Nein",NA,"beide sind gleich wahrscheinlich",0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,18,"male","Fach- oder Hochschulreife (Abitur)","Arbeitssuchend",12,0.5,3,"Ja",NA,1290.1,83999,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,19,68,56,9,13,59,95,41,91,41,83,13,54,62,71,67,49,56,5,89,0.36800670607762553
890,0,"c88zhdncuq0fn0dj",12,"2024-06-09T11:23:51Z","lucky",4,3,3,4,0,2,4,3,3,3,2,3,3,4,4,3,1,2,1,0,1,3,4,4,4,1,4,3,"Teil des Studiums (z.B. Psychologie)","Ja","Immer Kopf","beide sind gleich wahrscheinlich",0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,38,"male","Fach- oder Hochschulabschluss","Berufstätig",16,3.666666666666667,2.833333333333333,"Ja",NA,2155.8,76218,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,0,54,41,38,32,32,54,43,33,87,17,26,14,50,84,23,62,41,63,30,0.3462790871712551
948,0,"5cs0e6o0g0j2esfr",13,"2024-06-09T11:27:39Z","lucky",2,4,4,2,1,3,2,3,4,0,3,2,4,4,2,3,2,3,0,0,1,3,3,4,4,1,4,1,"Gymnasialniveau","Nein",NA,"rot ist wahrscheinlicher",0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1,0,1,0,0,57,"female","Fach- oder Hochschulreife (Abitur)","Hausfrau/-mann",13,1.666666666666667,3.333333333333333,"Ja",NA,2214.15,94961,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,94,39,39,6,17,32,61,90,80,26,66,49,90,89,12,21,38,44,55,10,0.34102254189122244
891,0,"hgsg96ypwa78oter",12,"2024-06-09T11:33:41Z","lucky",2,3,3,2,1,1,2,3,3,2,2,2,4,3,2,2,3,2,2,3,3,1,1,0,1,4,1,1,"Nein","Nein",NA,"beide sind gleich wahrscheinlich",1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,28,"female","Fach- oder Hochschulabschluss","Hausfrau/-mann",9,2,2.333333333333333,"Ja",NA,1477.95,81065,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,60,39,37,87,39,71,94,63,84,1,27,30,68,63,25,88,17,76,84,22,0.3560409365315001
949,0,"mdk9yeopc43rn2a3",13,"2024-06-09T11:39:50Z","lucky",3,4,2,4,0,3,3,3,4,3,3,4,4,4,4,3,4,1,3,1,3,4,3,3,0,4,4,1,"zentraler Aspekt des Studiums (z.B. Mathematik, Statistik)","Nein",NA,"beide sind gleich wahrscheinlich",1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,21,"male","Fach- oder Hochschulreife (Abitur)","Student/in",17,3.5,3,"Ja","Ich glaube, das münz spiel war nicht neutral",5425.55,65451,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,46,44,45,89,47,9,55,18,51,48,45,47,17,36,21,92,15,59,54,90,0.3306499107978096
950,0,"omh2qw52341se2b0",13,"2024-06-09T11:40:34Z","lucky",2,3,4,3,1,3,3,2,3,2,3,2,4,3,1,2,1,1,3,1,1,3,3,3,0,3,3,2,"Gymnasialniveau","Ja","Immer derselbe Tipp (bis auf einmal)","beide sind gleich wahrscheinlich",0,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,55,"male","Fach- oder Hochschulabschluss","Berufstätig",10,2.166666666666667,2.833333333333333,"Ja","Die letzten zwei Fragen scheinen mit dem ersten Teil nichts zu tun gehabt zu haben. ",2439.25,179079,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,0,68,92,1,67,8,68,2,57,95,74,93,77,22,99,19,77,39,10,36,0.3399828008778935
951,0,"2parxrycat87bben",13,"2024-06-09T11:40:49Z","lucky",1,3,4,1,0,4,1,2,3,1,0,1,3,4,1,0,1,0,0,0,0,1,1,1,1,2,2,2,"Teil des Studiums (z.B. Psychologie)","Nein",NA,"beide sind gleich wahrscheinlich",0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,21,"female","Fach- oder Hochschulreife (Abitur)","Student/in",11,1,2.333333333333333,"Ja",NA,3084.6,97720,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,7,57,78,22,72,91,10,24,60,81,19,22,75,50,29,44,74,83,13,88,0.3446948678148773
892,0,"y8pmsjsfwj6eg1qk",12,"2024-06-09T11:42:18Z","lucky",0,3,4,0,2,4,0,0,2,4,0,0,4,4,0,0,4,0,0,4,0,0,0,0,0,4,4,1,"Teil des Studiums (z.B. Psychologie)","Ja","Nacheinander derselbe Auswahl, Variation nach doppeltem Erfolg ","beide sind gleich wahrscheinlich",0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,23,"male","Fach- oder Hochschulreife (Abitur)","Psychologiestudent/in an der LMU",10,0.666666666666667,2,"Ja","nein",1371.25,111027,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,83,89,37,55,28,66,21,35,29,35,50,71,25,91,68,42,78,99,83,75,0.3546578014790775
952,0,"51ulkkmmb49lwcj0",13,"2024-06-09T11:45:10Z","lucky",2,4,2,3,1,3,2,2,3,3,2,3,4,3,4,2,3,0,0,4,0,0,0,0,0,4,5,4,"Teil des Studiums (z.B. Psychologie)","Nein",NA,"beide sind gleich wahrscheinlich",0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,20,"male","Fach- oder Hochschulreife (Abitur)","Student/in",12,2.833333333333333,2.333333333333333,"Ja",NA,1655.75,120101,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,43,89,3,95,32,75,30,60,74,40,24,41,38,31,85,10,88,58,57,81,0.3544172504059176
893,0,"qo7arzhmovdwbup3",12,"2024-06-09T11:46:40Z","lucky",4,4,2,4,0,2,4,2,4,0,2,2,4,2,1,2,4,0,0,1,1,3,3,3,1,3,5,1,"Gymnasialniveau","Nein",NA,"beide sind gleich wahrscheinlich",0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,19,"female","Fach- oder Hochschulreife (Abitur)","Berufstätig",13,2.5,2,"Ja",NA,1057.6,77664,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,91,80,41,14,87,5,82,26,19,2,22,88,9,7,13,55,23,81,52,92,0.34899446525792904
894,0,"1b0hyykesfo1k3p4",12,"2024-06-09T11:48:45Z","lucky",1,4,4,1,1,4,1,2,4,2,0,1,4,4,2,0,1,0,0,3,0,0,2,0,0,2,4,2,"Gymnasialniveau","Nein",NA,"beide sind gleich wahrscheinlich",1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,19,"male","Fach- oder Hochschulreife (Abitur)","Berufstätig",13,1.333333333333333,2.333333333333333,"Ja",NA,3172.35,118395,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,5,27,96,10,71,32,40,2,33,92,43,69,39,76,17,96,42,25,31,69,0.343696032469207
953,0,"umnx9seqh0q8p855",13,"2024-06-09T11:56:28Z","lucky",3,4,4,4,0,4,4,3,4,0,3,2,4,3,1,3,3,3,2,2,0,4,4,3,3,3,4,1,"Teil des Studiums (z.B. Psychologie)","Nein",NA,"rot ist wahrscheinlicher",0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1,20,"female","Fach- oder Hochschulreife (Abitur)","Student/in",10,2.333333333333333,3.333333333333333,"Ja",NA,1741.35,93950,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,91,76,82,28,96,74,47,58,76,91,10,25,6,76,91,20,69,57,16,18,0.35362642574707126
954,0,"one129vd3tkrxb5s",13,"2024-06-09T11:57:54Z","lucky",1,3,2,1,0,2,1,2,4,3,2,1,3,3,2,2,4,1,1,4,4,0,1,0,0,5,5,4,"Gymnasialniveau","Nein",NA,"beide sind gleich wahrscheinlich",1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,25,"male","Fach- oder Hochschulreife (Abitur)","Student/in",12,1.5,2.166666666666667,"Ja",NA,2832.45,201369,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,29,93,1,54,34,78,41,14,95,95,14,90,47,61,78,20,73,23,59,26,0.3533879391172219
955,0,"zjtza9qoljuo4pb4",13,"2024-06-09T11:58:46Z","lucky",1,3,4,0,3,4,0,3,4,3,2,0,4,4,0,0,0,0,0,3,0,3,4,0,4,4,3,1,"Gymnasialniveau","Ja","Gefühl für ein bestimmtes Eintreffen des Ereignisses ","rot ist wahrscheinlicher",0,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0,1,22,"female","Fach- oder Hochschulreife (Abitur)","Student/in",14,0.666666666666667,2.833333333333333,"Ja",NA,2290.05,97462,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,42,83,30,1,73,34,55,1,88,7,40,15,65,74,2,8,14,20,81,9,0.3429185066449224
895,0,"3zyb0cn7csdf3yj8",12,"2024-06-09T12:01:20Z","lucky",3,4,4,3,0,4,3,3,4,3,3,3,4,3,3,3,1,1,1,1,3,0,1,1,1,5,4,1,"Gymnasialniveau","Nein",NA,"beide sind gleich wahrscheinlich",0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,20,"female","Fach- oder Hochschulreife (Abitur)","Student/in",14,3,3.333333333333333,"Ja",NA,1591.45,50264,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,9,20,56,21,11,12,53,99,62,28,68,1,14,51,21,90,99,64,13,50,0.332927195430002
956,0,"4w24snfhkwwxdh5w",13,"2024-06-09T12:01:51Z","lucky",3,4,2,3,1,3,3,3,3,3,1,2,3,3,1,2,2,1,1,3,1,3,3,3,3,2,4,1,"Gymnasialniveau","Ja","Rhythmen folgen die davor aufgetreten sind","beide sind gleich wahrscheinlich",0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,21,"female","Fach- oder Hochschulreife (Abitur)","Sonstiges",8,2.5,2.333333333333333,"Ja","Nein",1217.9,60534,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,78,17,86,60,73,75,29,58,56,25,96,88,32,80,19,16,76,85,96,88,0.3523896888781083
957,0,"ven8swbgnmspxnln",13,"2024-06-09T12:01:55Z","lucky",2,3,4,4,0,4,3,3,3,3,2,1,4,3,4,2,2,0,0,0,1,2,2,4,0,4,4,2,"Gymnasialniveau","Ja","Mir ist aufgefallen, das es Phasen gab, in denen ich nicht gewinnen konnte, und andere, da war es egal, was ich ausgewählt habe, ich habe immer gewonnen","beide sind gleich wahrscheinlich",0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,21,"female","Fach- oder Hochschulreife (Abitur)","Auszubildende/r",9,2.833333333333333,3,"Ja",NA,3131.65,104922,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,90,96,84,25,27,15,43,33,18,80,78,70,74,79,22,62,64,14,33,88,0.36809066826404196
958,0,"c2lb7uaxuz7zb7bo",13,"2024-06-09T12:03:09Z","lucky",2,3,3,2,1,3,2,3,1,2,2,1,4,2,3,3,2,2,1,2,1,3,3,3,3,2,3,2,"Gymnasialniveau","Nein",NA,"beide sind gleich wahrscheinlich",0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,54,"female","Fach- oder Hochschulabschluss","Berufstätig",10,2,2.666666666666667,"Ja",NA,1908.9,113939,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,92,97,90,55,39,84,25,69,9,59,94,13,83,0,89,25,68,66,8,32,0.3790990792309785
959,0,"y1dd4f81qt4c5ugr",13,"2024-06-09T12:03:49Z","lucky",3,3,4,3,2,4,2,2,3,3,1,3,4,3,3,1,4,1,1,3,3,2,2,1,0,4,5,4,"Teil des Studiums (z.B. Psychologie)","Ja","Immer Zahl ","beide sind gleich wahrscheinlich",0,1,1,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,21,"male","Fach- oder Hochschulreife (Abitur)","Student/in",13,2.833333333333333,2.5,"Ja",NA,1527.6,84401,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,51,0,15,12,57,60,51,51,92,25,64,41,62,68,93,59,49,31,83,32,0.3731132599257723
960,0,"dbgbsf5vqb7hj5ka",13,"2024-06-09T12:05:19Z","lucky",4,4,4,3,0,4,4,4,4,3,4,4,4,4,3,4,2,2,2,3,0,0,3,3,0,4,3,1,"Gymnasialniveau","Ja","Ca 3/4 Mal Kopf hintereinander und dann mal Zahl ","beide sind gleich wahrscheinlich",0,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,22,"female","Fach- oder Hochschulreife (Abitur)","Student/in",9,3.5,4,"Ja",NA,1391.85,61880,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,93,41,25,81,67,64,64,20,25,62,82,38,91,48,64,28,61,48,72,19,0.39023613846978894
961,0,"lumoho19xjlx5afx",13,"2024-06-09T12:05:30Z","lucky",3,3,3,2,0,3,3,2,3,1,3,1,4,2,0,1,1,3,3,3,2,2,3,1,3,4,4,2,"Nein","Ja","immer Kopf genommen","beide sind gleich wahrscheinlich",1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,55,"male","Fach- oder Hochschulabschluss","Berufstätig",15,1.666666666666667,2.333333333333333,"Ja","nein hoffe das  Münzspiel war zufällig",1933.15,106861,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,38,67,50,81,82,22,7,92,27,49,34,9,54,16,42,3,44,23,65,0.37232230976267033
962,0,"4stay61tnm9g86jr",13,"2024-06-09T12:07:10Z","lucky",0,1,4,0,2,4,0,0,0,0,0,2,4,4,2,0,4,0,0,4,0,0,0,2,0,2,4,1,"Teil des Studiums (z.B. Psychologie)","Ja","Immer auf das gleiche setzen ","beide sind gleich wahrscheinlich",0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,20,"male","Fach- oder Hochschulreife (Abitur)","Student/in",17,0.666666666666667,2,"Ja",NA,1382.95,79326,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,63,13,24,71,43,37,43,14,10,70,2,17,19,41,34,51,41,50,45,58,0.34527681566859025
1419,0,"5s3nmzuwbhxugjef",19,"2024-06-09T12:07:35Z","lucky",2,3,3,2,1,3,2,2,3,2,1,2,3,3,2,2,3,2,2,2,2,2,2,2,3,2,2,1,"Teil des Studiums (z.B. Psychologie)","Nein",NA,"beide sind gleich wahrscheinlich",0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,59,"female","Fach- oder Hochschulabschluss","Berufstätig",13,2,2.333333333333333,"Ja","./.",4425.25,276754,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,51,99,37,92,16,59,93,9,22,26,88,89,44,22,21,21,42,84,14,69,0.3401102438368749
963,0,"17gfujaj1661azrm",13,"2024-06-09T12:08:09Z","lucky",3,4,4,3,0,4,3,4,1,1,3,2,3,3,2,3,1,2,1,1,1,2,2,3,3,1,1,1,"Gymnasialniveau","Ja","Intuition","beide sind gleich wahrscheinlich",0,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,1,1,21,"female","Fach- oder Hochschulreife (Abitur)","Student/in",15,2.333333333333333,3.5,"Ja",NA,65193.7,870164,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,56,59,51,51,76,44,45,19,49,15,95,12,14,28,61,61,55,67,11,36,0.32569557904389795
964,0,"07apo58b733fqgbe",13,"2024-06-09T12:08:18Z","lucky",4,2,3,4,1,3,3,3,3,3,3,4,4,3,3,3,2,1,1,3,3,2,3,1,1,3,5,4,"zentraler Aspekt des Studiums (z.B. Mathematik, Statistik)","Ja","immer kopf","beide sind gleich wahrscheinlich",0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,21,"male","Fach- oder Hochschulreife (Abitur)","Student/in",10,3.5,3,"Ja","Nein",1470.85,188450,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,67,29,21,19,50,0,71,88,85,7,94,59,64,51,66,42,75,89,22,64,0.3347372271824563
